,Names,R2 1st Wave,RMSE 1st Wave,MAE 1st Wave,R2 2nd Wave,RMSE 2nd Wave,MAE 2nd Wave,R2 3rd+4th Wave,RMSE 3rd+4th Wave,MAE 3rd+4th Wave,R2 All Data,RMSE All Data,MAE All Data
94,"ARMAX(3,0,4)",0.950196688012956,32002.225491819685,8394.644638033715,0.9285954220164615,170362.3306886176,41348.689670343934,0.9689852532637442,33799.41944313393,7187.91026050005,0.8979193252949315,666436.8024114857,22494.666469373667
95,"ARIMAX(3,1,1)",0.9472970021276924,32920.67477396139,7601.61428932493,0.9120529023747646,189069.4236944594,40413.507044937694,0.9917542910784105,17427.661703719892,5101.490931819784,0.8960623655673974,672471.0926449412,22075.081394527446
96,"ARIMAX(3,1,2)",0.9579743112093233,29397.370683182016,6557.4269533374645,0.9228043996474982,177135.9941597709,34105.042351947275,0.9925135832829364,16605.888591545816,4756.060337694143,0.8963051225795121,671685.3209385395,21625.258320408124
97,"ARIMAX(3,1,3)",0.9610349539341593,28306.662415230116,6495.872362794219,0.9261097449504436,173302.22052770708,33180.24115244053,0.9923465953679137,16790.06813614931,4993.207821688295,0.8971135992878942,669061.736342584,21452.925489540685
98,"ARIMAX(3,1,4)",0.9618747976359467,27999.943004535056,6652.957820167971,0.9244362870591293,175253.69743809343,38153.959873704836,0.9900258272692826,19167.415776578368,5718.714238570237,0.8971976468791727,668788.4032499318,21301.442612346233
99,"ARIMAX(3,2,1)",0.943263377979748,34157.24274722696,7552.945875670353,0.904069360305463,197464.58407995675,46302.86193432384,0.9869272992519237,21943.595091622585,6173.6987839829035,0.88453262043515,708788.823872938,22531.520143873404
100,"ARIMAX(3,2,2)",0.9527196273852917,31181.105868944076,6881.349448409137,0.9118348113995909,189303.7054646961,40675.925324882206,0.9847850771863346,23673.36520075377,6148.83656542706,0.8934621993005216,680830.6042565393,23624.48085834031
101,"ARIMAX(3,2,3)",0.9542694006505172,30665.815272235155,7036.950792263592,0.9126256639795266,188452.75412687272,39960.22379162508,0.9903567827814428,18846.733777654714,5163.098020897123,0.8915262588522793,686988.5763489872,23395.508408532034
102,"ARIMAX(3,2,4)",0.9284283316398346,38363.801832280784,8755.431458062943,0.8394046292953576,255491.85273911836,63235.119241923516,0.9844593844150906,23925.401250332896,6174.646305329206,0.8901803146535932,691237.5202582459,24951.669109651975
103,"ARX(4,0,0)",0.9407966517106496,34891.86658212516,9082.032416941758,0.9261879494320409,173210.48584437012,36921.9540277972,0.9894839283065671,19681.21430147469,4652.261489334175,0.8973106139992276,668420.8442189551,22355.276433374704
104,"ARMAX(4,0,1)",0.9412549465476577,34756.554734312595,9066.930983064485,0.9399295316666554,156257.56543299006,33973.719095768225,0.9883604680049727,20705.84126691383,4990.018757777655,0.8975778901796744,667550.4067934307,22273.620912285834
105,"ARMAX(4,0,2)",0.9469127952186591,33040.453373933284,8689.443662912787,0.9419053455459627,153666.29880084822,32281.552368327964,0.9875981111389474,21373.174850963944,4965.515279116487,0.8979832587326532,666228.0740241966,22135.364933030498
106,"ARMAX(4,0,3)",0.9514878926112132,31584.65511561481,8139.345069252137,0.9440389194928042,150818.14339946822,35847.705882393384,0.9890441718007497,20088.510103615034,4379.37168913254,0.8980115939308156,666135.5450173431,22186.049751925948
107,"ARMAX(4,0,4)",0.9501012786727705,32032.86452134837,8282.858225380918,0.9405409671544652,155460.28692821515,35595.87104999208,0.968675465575473,33967.80107830543,7285.369810946554,0.898388635487256,664903.0846235005,22724.465905166475
108,"ARIMAX(4,1,1)",0.9587230773919811,29134.309135741227,7046.419503082354,0.9146109797258135,186299.44447614846,39913.84125827949,0.9919040225609096,17268.704809029656,4999.986979762592,0.8965160169350591,671001.9374197229,21473.759717416156
