,Names,R2 1st Wave,RMSE 1st Wave,MAE 1st Wave,R2 2nd Wave,RMSE 2nd Wave,MAE 2nd Wave,R2 3rd+4th Wave,RMSE 3rd+4th Wave,MAE 3rd+4th Wave,R2 All Data,RMSE All Data,MAE All Data
52,"ARIMA(4,1,3)",0.9987570945857023,1847.207057296057,117.68694760261283,0.9972487078620937,12767.862802651116,753.6738621411718,0.9989291068900542,2313.6520441261173,167.85912000708115,0.998627220749994,29012.196402433106,318.18516511139086
53,"ARIMA(4,1,4)",0.9988008025105739,1814.4370045169837,115.377187249608,0.9973225563054857,12595.343818061607,780.5569665959401,0.9989366283022338,2305.512765858549,166.65927971879643,0.9986358754231365,28920.59825227679,319.7359709125072
54,"ARIMA(4,2,1)",0.9985756246403367,1977.4648170672683,129.07258130321057,0.9970818332986421,13149.368688183627,782.2519597635294,0.9987821094444714,2467.340650779266,175.95478228141866,0.9985377981308862,29942.21490813797,317.20429640566033
55,"ARIMA(4,2,2)",0.9986294576692042,1939.7366255212594,124.85226281975856,0.9970814136665151,13150.314093254661,782.6297400183847,0.9988023202177931,2446.78236624815,178.72494891119968,0.9985682472928519,29628.813634353384,324.050326439593
56,"ARIMA(4,2,3)",0.9986499380101294,1925.1891006649998,123.20115665684249,0.9971355418442454,13027.80036627727,768.7875289312531,0.9988743260620487,2372.0906864497138,171.71239078355433,0.998697678696232,28257.86384682859,334.8725001176896
57,"ARIMA(4,2,4)",0.9986482815624261,1926.3697862615263,123.7475551477558,0.9971619091627572,12967.70133533179,752.825178499909,0.9988704755938678,2376.144197021576,171.181460584102,0.998644859083213,28825.21033742272,344.4749515703511
58,"MAX(0,0,1)",0.8472434913333818,20478.41788859287,2033.9284371610183,0.8751558421711989,86007.03295623144,8493.49091174095,0.8575308334986059,26686.11937886566,2980.464802612161,0.798824187407082,351211.02285489626,6188.006913275615
59,"MAX(0,0,2)",0.9570662870667305,10856.648153737739,1054.2311316905198,0.9470315893171929,56021.96331620443,5492.019895387731,0.9547666727730174,15036.759370657235,1642.3437205617818,0.9408206045898694,190487.07705828492,3324.9197333239
60,"MAX(0,0,3)",0.9531000206591899,11347.047291981584,1075.1057403743907,0.9801834598461572,34266.0283259364,3257.1629918294557,0.971536363024527,11928.069986468963,1221.626172904236,0.9521670534984702,171255.22191502212,4071.8569584988118
61,"MAX(0,0,4)",0.9447975507530206,12310.500575135766,1164.836498305102,0.9888598642299032,25691.83331196064,2246.4669679511053,0.975280491471771,11115.906847024746,1102.5163802795764,0.9195458046268001,222103.09153210238,5363.007422679854
